timestamp,fundingRate
2026-02-28 08:00:00.000,-7.977e-05
2026-02-28 16:00:00.004,-3.417e-05
2026-03-01 00:00:00.005,3.644e-05
2026-03-01 08:00:00.000,9.271e-05
2026-03-01 16:00:00.002,1.396e-05
2026-03-02 00:00:00.001,3.991e-05
2026-03-02 08:00:00.007,1.128e-05
2026-03-02 16:00:00.000,8.262e-05
2026-03-03 00:00:00.000,3.864e-05
2026-03-03 08:00:00.000,9.438e-05
2026-03-03 16:00:00.007,2.041e-05
2026-03-04 00:00:00.001,-2.321e-05
2026-03-04 08:00:00.005,2.588e-05
2026-03-04 16:00:00.000,4.179e-05
2026-03-05 00:00:00.000,3.806e-05
2026-03-05 08:00:00.000,4.94e-06
2026-03-05 16:00:00.004,3.663e-05
2026-03-06 00:00:00.001,2.836e-05
2026-03-06 08:00:00.001,-7.57e-06
2026-03-06 16:00:00.004,-2.696e-05
2026-03-07 00:00:00.001,-6.928e-05
2026-03-07 08:00:00.012,4.694e-05
2026-03-07 16:00:00.001,1.622e-05
2026-03-08 00:00:00.001,-0.00010184
2026-03-08 08:00:00.000,-4.329e-05
2026-03-08 16:00:00.002,1.11e-05
2026-03-09 00:00:00.000,-4.428e-05
2026-03-09 08:00:00.004,-2.924e-05
2026-03-09 16:00:00.003,1.752e-05
2026-03-10 00:00:00.012,3.78e-05
2026-03-10 08:00:00.002,-6.052e-05
2026-03-10 16:00:00.001,5.262e-05
2026-03-11 00:00:00.000,4.372e-05
2026-03-11 08:00:00.007,3.451e-05
2026-03-11 16:00:00.010,4.873e-05
2026-03-12 00:00:00.000,5.747e-05
2026-03-12 08:00:00.000,-7.514e-05
2026-03-12 16:00:00.000,5.334e-05
2026-03-13 00:00:00.006,3.898e-05
2026-03-13 08:00:00.001,6.141e-05
2026-03-13 16:00:00.000,0.0001
2026-03-14 00:00:00.001,0.0001
2026-03-14 08:00:00.000,0.0001
2026-03-14 16:00:00.007,7.892e-05
2026-03-15 00:00:00.000,-2.052e-05
2026-03-15 08:00:00.000,6.776e-05
2026-03-15 16:00:00.000,2.307e-05
2026-03-16 00:00:00.000,1.473e-05
2026-03-16 08:00:00.010,9.315e-05
2026-03-16 16:00:00.000,8.449e-05
2026-03-17 00:00:00.000,6.207e-05
