timestamp,fundingRate
2026-02-28 08:00:00.000,-3.551e-05
2026-02-28 16:00:00.004,-7.364e-05
2026-03-01 00:00:00.005,0.0001
2026-03-01 08:00:00.000,0.0001
2026-03-01 16:00:00.002,7.448e-05
2026-03-02 00:00:00.001,3.66e-06
2026-03-02 08:00:00.007,0.0001
2026-03-02 16:00:00.000,3.843e-05
2026-03-03 00:00:00.000,2.09e-05
2026-03-03 08:00:00.000,-3.858e-05
2026-03-03 16:00:00.007,-0.00011151
2026-03-04 00:00:00.001,8.14e-05
2026-03-04 08:00:00.005,8.291e-05
2026-03-04 16:00:00.000,0.0001
2026-03-05 00:00:00.000,0.0001
2026-03-05 08:00:00.000,1.206e-05
2026-03-05 16:00:00.004,1.535e-05
2026-03-06 00:00:00.001,7.637e-05
2026-03-06 08:00:00.001,-6.713e-05
2026-03-06 16:00:00.004,-0.00022904
2026-03-07 00:00:00.001,-9.55e-06
2026-03-07 08:00:00.012,-6.226e-05
2026-03-07 16:00:00.001,-0.00014645
2026-03-08 00:00:00.001,-0.00013545
2026-03-08 08:00:00.000,-0.0001422
2026-03-08 16:00:00.002,2.183e-05
2026-03-09 00:00:00.000,-0.00016421
2026-03-09 08:00:00.004,0.0001
2026-03-09 16:00:00.003,0.0001
2026-03-10 00:00:00.012,0.0001
2026-03-10 08:00:00.002,0.0001
2026-03-10 16:00:00.001,0.0001
2026-03-11 00:00:00.000,0.0001
2026-03-11 08:00:00.007,4.794e-05
2026-03-11 16:00:00.010,5.721e-05
2026-03-12 00:00:00.000,3.407e-05
2026-03-12 08:00:00.000,-1.745e-05
2026-03-12 16:00:00.000,-4.792e-05
2026-03-13 00:00:00.006,0.0001
2026-03-13 08:00:00.001,0.0001
2026-03-13 16:00:00.000,5.978e-05
2026-03-14 00:00:00.001,-3.892e-05
2026-03-14 08:00:00.000,6.986e-05
2026-03-14 16:00:00.007,-0.00017038
2026-03-15 00:00:00.000,-0.00012817
2026-03-15 08:00:00.000,6.67e-05
2026-03-15 16:00:00.000,0.0001
2026-03-16 00:00:00.000,6.667e-05
2026-03-16 08:00:00.010,0.0001
2026-03-16 16:00:00.000,6.928e-05
2026-03-17 00:00:00.000,6.745e-05
2026-03-17 08:00:00.002,-9.192e-05
2026-03-17 16:00:00.011,-7.364e-05
2026-03-18 00:00:00.002,0.0001
2026-03-18 08:00:00.002,2.14e-06
2026-03-18 16:00:00.005,-0.00018495
2026-03-19 00:00:00.000,-5.21e-05
2026-03-19 08:00:00.003,4.224e-05
2026-03-19 16:00:00.003,3.639e-05
2026-03-20 00:00:00.002,-6.435e-05
2026-03-20 08:00:00.000,5.319e-05
2026-03-20 16:00:00.000,7.169e-05
2026-03-21 00:00:00.000,-1.362e-05
2026-03-21 08:00:00.000,9.8e-06
2026-03-21 16:00:00.014,0.0001
2026-03-22 00:00:00.012,5.271e-05
2026-03-22 08:00:00.007,-6.941e-05
2026-03-22 16:00:00.002,-0.00024677
2026-03-23 00:00:00.000,-1.936e-05
2026-03-23 08:00:00.003,4.707e-05
2026-03-23 16:00:00.002,0.0001
2026-03-24 00:00:00.000,2.947e-05
2026-03-24 08:00:00.000,7.594e-05
2026-03-24 16:00:00.003,4.978e-05
2026-03-25 00:00:00.000,0.0001
2026-03-25 08:00:00.000,0.0001
2026-03-25 16:00:00.013,0.0001
2026-03-26 00:00:00.001,0.0001
2026-03-26 08:00:00.001,-2.701e-05
2026-03-26 16:00:00.000,-3.088e-05
2026-03-27 00:00:00.006,-0.00019598
2026-03-27 08:00:00.000,-6.933e-05
2026-03-27 16:00:00.000,-9.949e-05
2026-03-28 00:00:00.005,-6.645e-05
2026-03-28 08:00:00.005,-0.00012344
2026-03-28 16:00:00.000,3.463e-05
2026-03-29 00:00:00.003,-8.91e-06
2026-03-29 08:00:00.001,1.594e-05
2026-03-29 16:00:00.000,-2.535e-05
2026-03-30 00:00:00.000,-2.78e-06
2026-03-30 08:00:00.005,8.233e-05
2026-03-30 16:00:00.000,0.0001
2026-03-31 00:00:00.000,8.3e-06
2026-03-31 08:00:00.000,5.857e-05
2026-03-31 16:00:00.000,5.153e-05
2026-04-01 00:00:00.000,4.414e-05
2026-04-01 08:00:00.000,0.0001
2026-04-01 16:00:00.000,5.184e-05
2026-04-02 00:00:00.003,-3.318e-05
2026-04-02 08:00:00.001,-0.00021589
2026-04-02 16:00:00.001,-7.622e-05
2026-04-03 00:00:00.000,-6.291e-05
2026-04-03 08:00:00.008,0.0001
2026-04-03 16:00:00.008,0.0001
2026-04-04 00:00:00.000,0.0001
2026-04-04 08:00:00.003,-3.734e-05
2026-04-04 16:00:00.000,-2.07e-05
2026-04-05 00:00:00.008,0.0001
2026-04-05 08:00:00.000,0.0001
2026-04-05 16:00:00.001,-7.541e-05
2026-04-06 00:00:00.004,7.568e-05
2026-04-06 08:00:00.001,0.0001
2026-04-06 16:00:00.003,0.0001
2026-04-07 00:00:00.000,2.909e-05
2026-04-07 08:00:00.000,-0.00039068
2026-04-07 16:00:00.000,-0.00033297
2026-04-08 00:00:00.000,0.0001
2026-04-08 08:00:00.000,0.0001
2026-04-08 16:00:00.006,0.0001
2026-04-09 00:00:00.000,0.0001
2026-04-09 08:00:00.010,0.0001
2026-04-09 16:00:00.001,0.0001
2026-04-10 00:00:00.000,0.0001
2026-04-10 08:00:00.005,4.899e-05
2026-04-10 16:00:00.000,6.798e-05
2026-04-11 00:00:00.000,9.138e-05
2026-04-11 08:00:00.000,-0.00012922
2026-04-11 16:00:00.003,-6.367e-05
2026-04-12 00:00:00.000,0.0001
2026-04-12 08:00:00.000,-0.00010747
2026-04-12 16:00:00.000,-2.044e-05
2026-04-13 00:00:00.011,2.741e-05
2026-04-13 08:00:00.006,3.448e-05
2026-04-13 16:00:00.000,9.669e-05
2026-04-14 00:00:00.005,0.0001
2026-04-14 08:00:00.003,0.0001
2026-04-14 16:00:00.001,-2.119e-05
2026-04-15 00:00:00.000,-7.68e-05
2026-04-15 08:00:00.000,8.944e-05
2026-04-15 16:00:00.000,0.0001
2026-04-16 00:00:00.013,0.0001
2026-04-16 08:00:00.000,9.049e-05
2026-04-16 16:00:00.000,4.125e-05
2026-04-17 00:00:00.001,0.0001
2026-04-17 08:00:00.011,1.607e-05
2026-04-17 16:00:00.001,0.0001
2026-04-18 00:00:00.001,2.286e-05
2026-04-18 08:00:00.006,1.69e-06
2026-04-18 16:00:00.000,-0.00014487
2026-04-19 00:00:00.002,-1.7e-05
2026-04-19 08:00:00.010,-5.152e-05
2026-04-19 16:00:00.001,-6.607e-05
2026-04-20 00:00:00.000,-0.00012451
2026-04-20 08:00:00.000,6.762e-05
2026-04-20 16:00:00.001,3.814e-05
2026-04-21 00:00:00.000,0.0001
2026-04-21 08:00:00.004,5.977e-05
2026-04-21 16:00:00.004,0.0001
2026-04-22 00:00:00.004,7.63e-05
2026-04-22 08:00:00.000,0.0001
2026-04-22 16:00:00.000,6.902e-05
2026-04-23 00:00:00.000,1.153e-05
2026-04-23 08:00:00.000,-0.00010462
2026-04-23 16:00:00.004,2.475e-05
2026-04-24 00:00:00.006,1.636e-05
2026-04-24 08:00:00.000,7.408e-05
2026-04-24 16:00:00.000,0.0001
2026-04-25 00:00:00.000,0.0001
2026-04-25 08:00:00.002,9.159e-05
2026-04-25 16:00:00.002,7.239e-05
2026-04-26 00:00:00.003,-0.00011823
2026-04-26 08:00:00.007,7.142e-05
2026-04-26 16:00:00.004,0.0001
2026-04-27 00:00:00.004,4.208e-05
2026-04-27 08:00:00.000,-0.00018166
2026-04-27 16:00:00.002,-0.00018323
2026-04-28 00:00:00.001,-1.531e-05
2026-04-28 08:00:00.000,3.606e-05
2026-04-28 16:00:00.004,3.877e-05
2026-04-29 00:00:00.006,3.18e-06
2026-04-29 08:00:00.011,0.0001
2026-04-29 16:00:00.003,-3.289e-05
2026-04-30 00:00:00.002,-8.624e-05
2026-04-30 08:00:00.000,-4.42e-06
2026-04-30 16:00:00.000,-1.738e-05
2026-05-01 00:00:00.000,5.137e-05
2026-05-01 08:00:00.005,-6.777e-05
2026-05-01 16:00:00.000,0.0001
2026-05-02 00:00:00.006,-8.26e-05
2026-05-02 08:00:00.000,-8.057e-05
2026-05-02 16:00:00.010,8.7e-07
2026-05-03 00:00:00.005,0.0001
2026-05-03 08:00:00.003,-0.00020803
2026-05-03 16:00:00.000,1.803e-05
2026-05-04 00:00:00.000,6.46e-05
2026-05-04 08:00:00.000,0.0001
2026-05-04 16:00:00.003,2.346e-05
2026-05-05 00:00:00.000,-1.253e-05
2026-05-05 08:00:00.011,0.0001
2026-05-05 16:00:00.000,0.0001
