timestamp,fundingRate
2026-04-02 16:00:00.001,-8.71e-06
2026-04-02 20:00:00.003,-5.241e-05
2026-04-03 00:00:00.000,-2.608e-05
2026-04-03 04:00:00.000,-7.394e-05
2026-04-03 08:00:00.008,-3.16e-06
2026-04-03 12:00:00.006,5e-05
2026-04-03 16:00:00.008,3.29e-05
2026-04-03 20:00:00.001,5e-05
2026-04-04 00:00:00.000,5e-05
2026-04-04 04:00:00.001,5e-05
2026-04-04 08:00:00.003,8.74e-06
2026-04-04 12:00:00.000,6.04e-06
2026-04-04 16:00:00.000,-8.144e-05
2026-04-04 20:00:00.000,-8.486e-05
2026-04-05 00:00:00.008,-3.899e-05
2026-04-05 04:00:00.002,6.55e-06
2026-04-05 08:00:00.000,-0.00016656
2026-04-05 12:00:00.003,-0.0002259
2026-04-05 16:00:00.001,-0.00015547
2026-04-05 20:00:00.003,-9.17e-05
2026-04-06 00:00:00.004,-4.29e-06
2026-04-06 04:00:00.005,5e-05
2026-04-06 08:00:00.001,5e-05
2026-04-06 12:00:00.002,5e-05
2026-04-06 16:00:00.003,5e-05
2026-04-06 20:00:00.000,5e-05
2026-04-07 00:00:00.000,3.869e-05
2026-04-07 04:00:00.003,3.5e-07
2026-04-07 08:00:00.000,2.167e-05
2026-04-07 12:00:00.008,-2.79e-05
2026-04-07 16:00:00.000,-5.221e-05
2026-04-07 20:00:00.000,1.683e-05
2026-04-08 00:00:00.000,5e-05
2026-04-08 04:00:00.002,5e-05
2026-04-08 08:00:00.000,5e-05
2026-04-08 12:00:00.013,5e-05
2026-04-08 16:00:00.006,5e-05
2026-04-08 20:00:00.005,5e-05
2026-04-09 00:00:00.000,2.081e-05
2026-04-09 04:00:00.005,5e-05
2026-04-09 08:00:00.010,5e-05
2026-04-09 12:00:00.001,5e-05
2026-04-09 16:00:00.001,5e-05
2026-04-09 20:00:00.001,5e-05
2026-04-10 00:00:00.000,2.473e-05
2026-04-10 04:00:00.000,5e-05
2026-04-10 08:00:00.005,2.224e-05
2026-04-10 12:00:00.000,5e-05
