timestamp,fundingRate
2026-02-28 08:00:00.000,-9.456e-05
2026-02-28 16:00:00.004,-7.186e-05
2026-03-01 00:00:00.005,-3.406e-05
2026-03-01 08:00:00.000,4.986e-05
2026-03-01 16:00:00.002,5.291e-05
2026-03-02 00:00:00.001,-7.621e-05
2026-03-02 08:00:00.007,-4.31e-05
2026-03-02 16:00:00.000,-6.736e-05
2026-03-03 00:00:00.000,4.93e-05
2026-03-03 08:00:00.000,-2.809e-05
2026-03-03 16:00:00.007,-9.532e-05
2026-03-04 00:00:00.001,-3.92e-06
2026-03-04 08:00:00.005,-7.107e-05
2026-03-04 16:00:00.000,6.615e-05
2026-03-05 00:00:00.000,-1.331e-05
2026-03-05 08:00:00.000,-8.37e-06
2026-03-05 16:00:00.004,-1.463e-05
2026-03-06 00:00:00.001,4.376e-05
2026-03-06 08:00:00.001,-2.383e-05
2026-03-06 16:00:00.004,-9.858e-05
2026-03-07 00:00:00.001,-4.995e-05
2026-03-07 08:00:00.012,-9.16e-06
2026-03-07 16:00:00.001,-2.26e-05
2026-03-08 00:00:00.001,-4.775e-05
2026-03-08 08:00:00.000,-8.766e-05
2026-03-08 16:00:00.002,-7.522e-05
2026-03-09 00:00:00.000,-0.00022545
2026-03-09 08:00:00.004,2.557e-05
2026-03-09 16:00:00.003,5.482e-05
2026-03-10 00:00:00.012,4.253e-05
2026-03-10 08:00:00.002,5.082e-05
2026-03-10 16:00:00.001,2.672e-05
2026-03-11 00:00:00.000,-3.94e-06
2026-03-11 08:00:00.007,-7.4e-07
2026-03-11 16:00:00.010,2.992e-05
2026-03-12 00:00:00.000,9.02e-06
2026-03-12 08:00:00.000,-6.811e-05
2026-03-12 16:00:00.000,-1.513e-05
2026-03-13 00:00:00.006,2.264e-05
2026-03-13 08:00:00.001,-6.3e-07
2026-03-13 16:00:00.000,2.099e-05
2026-03-14 00:00:00.001,2.679e-05
2026-03-14 08:00:00.000,-2.367e-05
2026-03-14 16:00:00.007,-4.1e-05
2026-03-15 00:00:00.000,-4.662e-05
2026-03-15 08:00:00.000,1.371e-05
2026-03-15 16:00:00.000,3.459e-05
2026-03-16 00:00:00.000,7.611e-05
2026-03-16 08:00:00.010,0.0001
2026-03-16 16:00:00.000,7.073e-05
2026-03-17 00:00:00.000,5.155e-05
2026-03-17 08:00:00.002,1.964e-05
2026-03-17 16:00:00.011,-1.057e-05
2026-03-18 00:00:00.002,1.504e-05
2026-03-18 08:00:00.002,1.301e-05
2026-03-18 16:00:00.005,-1.399e-05
2026-03-19 00:00:00.000,-3.8e-06
2026-03-19 08:00:00.003,-8.71e-06
2026-03-19 16:00:00.003,6.6e-07
2026-03-20 00:00:00.002,-6.348e-05
2026-03-20 08:00:00.000,-5.947e-05
2026-03-20 16:00:00.000,-7.2e-07
2026-03-21 00:00:00.000,2.359e-05
2026-03-21 08:00:00.000,1.136e-05
2026-03-21 16:00:00.014,2.063e-05
2026-03-22 00:00:00.012,-1.052e-05
2026-03-22 08:00:00.007,1.14e-05
2026-03-22 16:00:00.002,-7.418e-05
2026-03-23 00:00:00.000,-5.929e-05
2026-03-23 08:00:00.003,-3.16e-06
2026-03-23 16:00:00.002,6.11e-05
2026-03-24 00:00:00.000,2.88e-05
2026-03-24 08:00:00.000,2.122e-05
2026-03-24 16:00:00.003,-2.682e-05
2026-03-25 00:00:00.000,3.54e-05
2026-03-25 08:00:00.000,-4.168e-05
2026-03-25 16:00:00.013,5.27e-06
2026-03-26 00:00:00.001,4.453e-05
2026-03-26 08:00:00.001,7.15e-06
2026-03-26 16:00:00.000,-8.212e-05
