timestamp,fundingRate
2026-01-19 00:00:00.007,5.221e-05
2026-01-19 08:00:00.007,-1.14e-05
2026-01-19 16:00:00.007,1.428e-05
2026-01-20 00:00:00.005,8.611e-05
2026-01-20 08:00:00.001,6.101e-05
2026-01-20 16:00:00.009,1.232e-05
2026-01-21 00:00:00.001,5.52e-06
2026-01-21 08:00:00.011,5.3e-06
2026-01-21 16:00:00.011,1.113e-05
2026-01-22 00:00:00.010,2.119e-05
2026-01-22 08:00:00.003,7.681e-05
2026-01-22 16:00:00.005,-2.933e-05
2026-01-23 00:00:00.005,1.674e-05
2026-01-23 08:00:00.000,2.868e-05
2026-01-23 16:00:00.011,5.045e-05
2026-01-24 00:00:00.011,3.675e-05
2026-01-24 08:00:00.002,1.171e-05
2026-01-24 16:00:00.001,1.292e-05
2026-01-25 00:00:00.002,4.065e-05
2026-01-25 08:00:00.011,6.759e-05
2026-01-25 16:00:00.005,4.059e-05
2026-01-26 00:00:00.000,-0.00013629
2026-01-26 08:00:00.003,6.54e-05
2026-01-26 16:00:00.000,1.326e-05
2026-01-27 00:00:00.002,7.255e-05
2026-01-27 08:00:00.000,8.694e-05
2026-01-27 16:00:00.000,9.488e-05
2026-01-28 00:00:00.000,8.698e-05
2026-01-28 08:00:00.000,9.559e-05
2026-01-28 16:00:00.000,4.501e-05
2026-01-29 00:00:00.000,4.731e-05
2026-01-29 08:00:00.009,4.078e-05
2026-01-29 16:00:00.000,-1.167e-05
2026-01-30 00:00:00.008,4.73e-06
2026-01-30 08:00:00.000,-3.08e-06
2026-01-30 16:00:00.001,-5.6e-07
2026-01-31 00:00:00.000,-7.003e-05
2026-01-31 08:00:00.001,1.854e-05
2026-01-31 16:00:00.009,-8.908e-05
2026-02-01 00:00:00.001,-0.00016427
2026-02-01 08:00:00.004,1.415e-05
2026-02-01 16:00:00.000,-7.308e-05
2026-02-02 00:00:00.000,-0.00015302
2026-02-02 08:00:00.014,-8.208e-05
2026-02-02 16:00:00.000,-0.00010921
2026-02-03 00:00:00.000,-0.00015482
2026-02-03 08:00:00.007,1.01e-05
2026-02-03 16:00:00.000,-3.903e-05
2026-02-04 00:00:00.002,-2.474e-05
2026-02-04 08:00:00.007,2.076e-05
2026-02-04 16:00:00.000,-6.117e-05
2026-02-05 00:00:00.011,5.503e-05
2026-02-05 08:00:00.000,-5.04e-06
2026-02-05 16:00:00.007,-7.797e-05
2026-02-06 00:00:00.000,-0.00027709
2026-02-06 08:00:00.001,-8.43e-05
2026-02-06 16:00:00.000,1.852e-05
2026-02-07 00:00:00.003,0.0001
2026-02-07 08:00:00.000,-1.83e-06
2026-02-07 16:00:00.010,1.636e-05
2026-02-08 00:00:00.003,2.665e-05
2026-02-08 08:00:00.000,-3.046e-05
2026-02-08 16:00:00.000,-5.398e-05
2026-02-09 00:00:00.002,-4.033e-05
2026-02-09 08:00:00.001,-4.865e-05
2026-02-09 16:00:00.007,-3.34e-06
2026-02-10 00:00:00.000,4.269e-05
2026-02-10 08:00:00.007,-0.0001521
2026-02-10 16:00:00.000,-0.00019437
2026-02-11 00:00:00.000,-8.436e-05
2026-02-11 08:00:00.006,-0.00012968
2026-02-11 16:00:00.000,-0.00012326
2026-02-12 00:00:00.000,-2.549e-05
2026-02-12 08:00:00.001,2.239e-05
2026-02-12 16:00:00.001,-4.103e-05
2026-02-13 00:00:00.007,-0.00010652
2026-02-13 08:00:00.003,-2.874e-05
2026-02-13 16:00:00.005,4.26e-05
2026-02-14 00:00:00.002,-2.68e-06
2026-02-14 08:00:00.004,1.442e-05
2026-02-14 16:00:00.002,-1.921e-05
2026-02-15 00:00:00.000,-6.367e-05
2026-02-15 08:00:00.002,6.204e-05
2026-02-15 16:00:00.000,-7.55e-05
2026-02-16 00:00:00.001,-5.314e-05
2026-02-16 08:00:00.003,-5.925e-05
2026-02-16 16:00:00.000,-3.499e-05
2026-02-17 00:00:00.008,5.298e-05
2026-02-17 08:00:00.001,8.43e-06
2026-02-17 16:00:00.002,-4.733e-05
2026-02-18 00:00:00.000,1.121e-05
2026-02-18 08:00:00.000,-3.783e-05
2026-02-18 16:00:00.011,-8.66e-06
2026-02-19 00:00:00.013,-0.00010561
2026-02-19 08:00:00.000,-3.009e-05
2026-02-19 16:00:00.003,-7.865e-05
2026-02-20 00:00:00.000,-4.637e-05
2026-02-20 08:00:00.000,-3.19e-05
2026-02-20 16:00:00.000,-7.16e-05
2026-02-21 00:00:00.004,3.05e-05
2026-02-21 08:00:00.000,4.592e-05
2026-02-21 16:00:00.005,6.628e-05
2026-02-22 00:00:00.001,3.845e-05
2026-02-22 08:00:00.004,1.584e-05
2026-02-22 16:00:00.000,-4.379e-05
2026-02-23 00:00:00.001,-3.343e-05
2026-02-23 08:00:00.000,-0.00036526
2026-02-23 16:00:00.000,1.654e-05
2026-02-24 00:00:00.007,2.61e-05
2026-02-24 08:00:00.000,-4.446e-05
2026-02-24 16:00:00.001,-2.974e-05
2026-02-25 00:00:00.001,-2.455e-05
2026-02-25 08:00:00.007,4.558e-05
2026-02-25 16:00:00.000,5.753e-05
2026-02-26 00:00:00.000,7.787e-05
2026-02-26 08:00:00.006,-2.591e-05
2026-02-26 16:00:00.002,3.926e-05
2026-02-27 00:00:00.007,1.39e-05
2026-02-27 08:00:00.000,3.34e-06
2026-02-27 16:00:00.001,-0.00011015
2026-02-28 00:00:00.000,-8.821e-05
2026-02-28 08:00:00.000,-9.456e-05
2026-02-28 16:00:00.004,-7.186e-05
2026-03-01 00:00:00.005,-3.406e-05
2026-03-01 08:00:00.000,4.986e-05
2026-03-01 16:00:00.002,5.291e-05
2026-03-02 00:00:00.001,-7.621e-05
2026-03-02 08:00:00.007,-4.31e-05
2026-03-02 16:00:00.000,-6.736e-05
2026-03-03 00:00:00.000,4.93e-05
2026-03-03 08:00:00.000,-2.809e-05
2026-03-03 16:00:00.007,-9.532e-05
2026-03-04 00:00:00.001,-3.92e-06
2026-03-04 08:00:00.005,-7.107e-05
2026-03-04 16:00:00.000,6.615e-05
2026-03-05 00:00:00.000,-1.331e-05
2026-03-05 08:00:00.000,-8.37e-06
