timestamp,openInterestValue
2026-06-04 14:00:00,13456287.30667729
2026-06-04 15:00:00,13738745.7196
2026-06-04 16:00:00,14138680.75050884
2026-06-04 17:00:00,14173359.83739961
2026-06-04 18:00:00,13902287.42765
2026-06-04 19:00:00,14416052.72250411
2026-06-04 20:00:00,14268563.67274361
2026-06-04 21:00:00,13894694.3319
2026-06-04 22:00:00,13043409.69429
2026-06-04 23:00:00,13256401.46621759
2026-06-05 00:00:00,13468943.88
2026-06-05 01:00:00,13161938.43458
2026-06-05 02:00:00,13417441.05562771
2026-06-05 03:00:00,12868818.26206137
2026-06-05 04:00:00,12843901.60798694
2026-06-05 05:00:00,13079586.0507
2026-06-05 06:00:00,12710780.65078132
2026-06-05 07:00:00,12629056.4339849
2026-06-05 08:00:00,13037497.27272499
2026-06-05 09:00:00,12743584.04204
2026-06-05 10:00:00,13080301.28078816
2026-06-05 11:00:00,12914276.66682475
2026-06-05 12:00:00,12787729.90599
2026-06-05 13:00:00,12682136.16342824
2026-06-05 14:00:00,12409979.39334763
2026-06-05 15:00:00,12989064.62639086
2026-06-05 16:00:00,12632522.98803443
2026-06-05 17:00:00,13240180.30545878
2026-06-05 18:00:00,13053218.3661
2026-06-05 19:00:00,12569796.41167959
2026-06-05 20:00:00,13237907.2105
2026-06-05 21:00:00,13587310.62052
2026-06-05 22:00:00,13388182.38481288
2026-06-05 23:00:00,12990413.51871
2026-06-06 00:00:00,12833028.94775434
2026-06-06 01:00:00,13066620.61985
2026-06-06 02:00:00,12830499.91826811
2026-06-06 03:00:00,12689320.74396384
2026-06-06 04:00:00,12500250.91349178
2026-06-06 05:00:00,11947669.0697
2026-06-06 06:00:00,12572134.28377
2026-06-06 07:00:00,12549573.11552273
2026-06-06 08:00:00,12635493.15798
2026-06-06 09:00:00,12898943.28646
2026-06-06 10:00:00,12688910.7936
2026-06-06 11:00:00,12653363.27498173
2026-06-06 12:00:00,12923641.99173
2026-06-06 13:00:00,12966705.41829837
2026-06-06 14:00:00,12907261.22175288
2026-06-06 15:00:00,12899140.44911729
2026-06-06 16:00:00,12865899.48917
2026-06-06 17:00:00,12990775.86596773
2026-06-06 18:00:00,12813808.13436192
2026-06-06 19:00:00,12910611.64236512
2026-06-06 20:00:00,12801720.0162
2026-06-06 21:00:00,12905358.6582
2026-06-06 22:00:00,12798074.66859418
2026-06-06 23:00:00,12769003.3301212
2026-06-07 00:00:00,12937373.24216296
2026-06-07 01:00:00,12838290.06681239
2026-06-07 02:00:00,13100603.39075315
2026-06-07 03:00:00,12971208.45351949
2026-06-07 04:00:00,13008483.81164048
2026-06-07 05:00:00,13035446.81714
2026-06-07 06:00:00,13206596.43592657
2026-06-07 07:00:00,13210698.80593862
2026-06-07 08:00:00,13188115.67653021
2026-06-07 09:00:00,13430464.37706967
2026-06-07 10:00:00,13355986.79814
2026-06-07 11:00:00,13202991.936225
2026-06-07 12:00:00,13329469.85757
2026-06-07 13:00:00,13158805.81899
2026-06-07 14:00:00,13197286.77692751
2026-06-07 15:00:00,13381015.28793709
2026-06-07 16:00:00,13348609.50396099
2026-06-07 17:00:00,13317748.10794336
2026-06-07 18:00:00,13279328.77735908
2026-06-07 19:00:00,13030192.34311
2026-06-07 20:00:00,12738071.1977978
2026-06-07 21:00:00,12964967.04670245
2026-06-07 22:00:00,12942065.442345
2026-06-07 23:00:00,13208214.35673
2026-06-08 00:00:00,13231641.13444867
2026-06-08 01:00:00,13236680.38587443
2026-06-08 02:00:00,12995584.2571737
2026-06-08 03:00:00,13048221.05075
2026-06-08 04:00:00,13207904.81903911
2026-06-08 05:00:00,13008865.36283286
2026-06-08 06:00:00,13060979.43393125
2026-06-08 07:00:00,13147910.66021384
2026-06-08 08:00:00,13298096.22522902
2026-06-08 09:00:00,13228699.68324
2026-06-08 10:00:00,13389786.76431671
2026-06-08 11:00:00,13378030.5552244
2026-06-08 12:00:00,13482041.93545877
2026-06-08 13:00:00,13715181.38
2026-06-08 14:00:00,13625698.3991394
2026-06-08 15:00:00,13696112.67590412
2026-06-08 16:00:00,13573681.65611297
2026-06-08 17:00:00,13520643.203673
2026-06-08 18:00:00,13651275.65745246
2026-06-08 19:00:00,13504119.23574
2026-06-08 20:00:00,13449301.3256
2026-06-08 21:00:00,13352781.5149025
2026-06-08 22:00:00,13322375.77518193
2026-06-08 23:00:00,13235937.28031775
2026-06-09 00:00:00,13075250.88065
2026-06-09 01:00:00,12820380.97464
2026-06-09 02:00:00,12976278.86907626
2026-06-09 03:00:00,12962538.19799584
2026-06-09 04:00:00,13021694.4288
2026-06-09 05:00:00,13075681.75344
2026-06-09 06:00:00,13053709.94023589
2026-06-09 07:00:00,13051383.28337065
2026-06-09 08:00:00,13140013.8341885
2026-06-09 09:00:00,13099048.35812
2026-06-09 10:00:00,12942541.560325
2026-06-09 11:00:00,13049396.34091821
2026-06-09 12:00:00,13158204.31132315
2026-06-09 13:00:00,13237938.519055
2026-06-09 14:00:00,13189810.2543586
2026-06-09 15:00:00,13014491.66468289
2026-06-09 16:00:00,12876643.66364
2026-06-09 17:00:00,12891599.37821945
2026-06-09 18:00:00,12997728.4217865
2026-06-09 19:00:00,13065704.05824
2026-06-09 20:00:00,13163958.45737
2026-06-09 21:00:00,13224117.88501135
2026-06-09 22:00:00,13026203.39214774
2026-06-09 23:00:00,13006785.08949893
2026-06-10 00:00:00,13160119.16318
2026-06-10 01:00:00,13233978.04916115
2026-06-10 02:00:00,13211342.08210621
2026-06-10 03:00:00,12947016.57315
2026-06-10 04:00:00,13087202.53536
2026-06-10 05:00:00,12944691.98724
2026-06-10 06:00:00,12914838.85752
2026-06-10 07:00:00,12962733.72615152
2026-06-10 08:00:00,13190040.950625
2026-06-10 09:00:00,12859530.92643618
2026-06-10 10:00:00,12881908.99413
2026-06-10 11:00:00,12821203.63668
2026-06-10 12:00:00,12690337.2336
