timestamp,openInterestValue
2026-06-04 14:00:00,6490101953.4158
2026-06-04 15:00:00,6462244824.817196
2026-06-04 16:00:00,6440064339.492417
2026-06-04 17:00:00,6394391938.9672
2026-06-04 18:00:00,6339912725.629558
2026-06-04 19:00:00,6528554805.378661
2026-06-04 20:00:00,6460030970.404039
2026-06-04 21:00:00,6329048809.545
2026-06-04 22:00:00,6299277943.439415
2026-06-04 23:00:00,6331746569.752457
2026-06-05 00:00:00,6301849095.461699
2026-06-05 01:00:00,6223732727.610503
2026-06-05 02:00:00,6205128883.034839
2026-06-05 03:00:00,6204929885.420012
2026-06-05 04:00:00,6274259424.2907
2026-06-05 05:00:00,6338250727.106307
2026-06-05 06:00:00,6151940402.8654
2026-06-05 07:00:00,6198333992.9545
2026-06-05 08:00:00,6197627567.6904
2026-06-05 09:00:00,6134792578.8434
2026-06-05 10:00:00,6164042778.555365
2026-06-05 11:00:00,6125511992.8704
2026-06-05 12:00:00,6063639540.3794
2026-06-05 13:00:00,6058549980.3172
2026-06-05 14:00:00,6004545522.507048
2026-06-05 15:00:00,6118207709.582863
2026-06-05 16:00:00,6206673530.164176
2026-06-05 17:00:00,6385769120.0196
2026-06-05 18:00:00,6341019024.824
2026-06-05 19:00:00,6189290698.907045
2026-06-05 20:00:00,6306602643.269381
2026-06-05 21:00:00,6364661335.22761
2026-06-05 22:00:00,6325526073.703036
2026-06-05 23:00:00,6321909285.3396
2026-06-06 00:00:00,6201023262.678916
2026-06-06 01:00:00,6227325375.970256
2026-06-06 02:00:00,6203864712.0933
2026-06-06 03:00:00,6208450834.713195
2026-06-06 04:00:00,6172177142.2504
2026-06-06 05:00:00,6109630646.2846
2026-06-06 06:00:00,6180049517.1618
2026-06-06 07:00:00,6181686156.1026
2026-06-06 08:00:00,6232918014.321
2026-06-06 09:00:00,6287643511.4083
2026-06-06 10:00:00,6279895357.2773
2026-06-06 11:00:00,6167496936.215428
2026-06-06 12:00:00,6139896248.4624
2026-06-06 13:00:00,6236423227.8515
2026-06-06 14:00:00,6226304584.8922
2026-06-06 15:00:00,6221355548.049384
2026-06-06 16:00:00,6202424526.3453
2026-06-06 17:00:00,6183397896.247
2026-06-06 18:00:00,6162010196.91
2026-06-06 19:00:00,6171477828.516
2026-06-06 20:00:00,6164338674.9
2026-06-06 21:00:00,6181157450.8685
2026-06-06 22:00:00,6185330593.1296
2026-06-06 23:00:00,6151164827.604
2026-06-07 00:00:00,6193343236.743557
2026-06-07 01:00:00,6198456787.990201
2026-06-07 02:00:00,6320292005.691644
2026-06-07 03:00:00,6327389997.56
2026-06-07 04:00:00,6341872585.84
2026-06-07 05:00:00,6342070803.383805
2026-06-07 06:00:00,6311389948.946229
2026-06-07 07:00:00,6404221234.252949
2026-06-07 08:00:00,6415995868.650604
2026-06-07 09:00:00,6397146986.2542
2026-06-07 10:00:00,6348767985.58
2026-06-07 11:00:00,6324622795.098463
2026-06-07 12:00:00,6386925328.1106
2026-06-07 13:00:00,6287778857.4348
2026-06-07 14:00:00,6290958176.932
2026-06-07 15:00:00,6301044784.22894
2026-06-07 16:00:00,6311147310.048
2026-06-07 17:00:00,6302457027.531
2026-06-07 18:00:00,6299680818.7674
2026-06-07 19:00:00,6281235452.6274
2026-06-07 20:00:00,6169183527.5898
2026-06-07 21:00:00,6224984025.21458
2026-06-07 22:00:00,6200813320.2016
2026-06-07 23:00:00,6176289433.3371
2026-06-08 00:00:00,6261698694.923523
2026-06-08 01:00:00,6272824106.716815
2026-06-08 02:00:00,6228399896.9157
2026-06-08 03:00:00,6228607663.764383
2026-06-08 04:00:00,6218735856.7104
2026-06-08 05:00:00,6177149255.355217
2026-06-08 06:00:00,6172903358.707
2026-06-08 07:00:00,6193972498.8924
2026-06-08 08:00:00,6210444666.02
2026-06-08 09:00:00,6200642182.550871
2026-06-08 10:00:00,6240396370.7862
2026-06-08 11:00:00,6211197324.172704
2026-06-08 12:00:00,6224046468.99928
2026-06-08 13:00:00,6310081199.320972
2026-06-08 14:00:00,6286493617.405795
2026-06-08 15:00:00,6313637866.8119
2026-06-08 16:00:00,6297634065.996
2026-06-08 17:00:00,6250024134.700123
2026-06-08 18:00:00,6248079383.5128
2026-06-08 19:00:00,6238355793.866414
2026-06-08 20:00:00,6211603276.5024
2026-06-08 21:00:00,6214770817.9635
2026-06-08 22:00:00,6214783069.280456
2026-06-08 23:00:00,6254671628.2952
2026-06-09 00:00:00,6211028321.827
2026-06-09 01:00:00,6141945333.83048
2026-06-09 02:00:00,6122999390.56828
2026-06-09 03:00:00,6157164435.24
2026-06-09 04:00:00,6151577694.309
2026-06-09 05:00:00,6183089585.366543
2026-06-09 06:00:00,6209924597.689451
2026-06-09 07:00:00,6239795845.6816
2026-06-09 08:00:00,6166873924.6884
2026-06-09 09:00:00,6124296749.741098
2026-06-09 10:00:00,6117636799.057714
2026-06-09 11:00:00,6130744804.792743
2026-06-09 12:00:00,6120156024.311714
2026-06-09 13:00:00,6109388751.057154
2026-06-09 14:00:00,6100795495.465872
2026-06-09 15:00:00,6090074560.2443
2026-06-09 16:00:00,6092156993.054977
2026-06-09 17:00:00,6140286793.1275
2026-06-09 18:00:00,6182419508.7237
2026-06-09 19:00:00,6172808682.906965
2026-06-09 20:00:00,6183975950.4096
2026-06-09 21:00:00,6177753839.183422
2026-06-09 22:00:00,6118184720.845326
2026-06-09 23:00:00,6119806186.7712
2026-06-10 00:00:00,6122146791.613028
2026-06-10 01:00:00,6158126367.09256
2026-06-10 02:00:00,6143657279.565318
2026-06-10 03:00:00,6126038875.904335
2026-06-10 04:00:00,6161386542.98195
2026-06-10 05:00:00,6135592641.5616
2026-06-10 06:00:00,6150088228.2624
2026-06-10 07:00:00,6192424600.537691
2026-06-10 08:00:00,6231802600.134699
2026-06-10 09:00:00,6174214654.5216
2026-06-10 10:00:00,6177149761.2256
2026-06-10 11:00:00,6182784676.2528
2026-06-10 12:00:00,6155815101.0608015
2026-06-10 13:00:00,6219302207.58
2026-06-10 14:00:00,6279647573.078
2026-06-10 15:00:00,6246661221.9072
2026-06-10 16:00:00,6296010938.6088
2026-06-10 17:00:00,6246299457.684
2026-06-10 18:00:00,6216969426.0576
2026-06-10 19:00:00,6197786398.0972
2026-06-10 20:00:00,6204356151.43
2026-06-10 21:00:00,6184434905.152514
2026-06-10 22:00:00,6105173288.782716
2026-06-10 23:00:00,6084132718.474
2026-06-11 00:00:00,6109780512.248925
2026-06-11 01:00:00,6166929348.884979
2026-06-11 02:00:00,6235294546.8359
2026-06-11 03:00:00,6224861757.4592
2026-06-11 04:00:00,6252899336.3511
2026-06-11 05:00:00,6281077594.60745
2026-06-11 06:00:00,6277957770.3047
2026-06-11 07:00:00,6282190635.246454
2026-06-11 08:00:00,6286969165.990427
2026-06-11 09:00:00,6402988716.9584
2026-06-11 10:00:00,6392459901.078072
2026-06-11 11:00:00,6397064441.387863
2026-06-11 12:00:00,6414972500.9966
2026-06-11 13:00:00,6516913943.821052
2026-06-11 14:00:00,6422179177.206
2026-06-11 15:00:00,6383531209.054775
2026-06-11 16:00:00,6357364094.2227
2026-06-11 17:00:00,6330266143.180408
2026-06-11 18:00:00,6418769591.139525
2026-06-11 19:00:00,6344942258.754
2026-06-11 20:00:00,6312095466.319856
2026-06-11 21:00:00,6258195752.639224
2026-06-11 22:00:00,6274307033.8032
2026-06-11 23:00:00,6272001924.5835
2026-06-12 00:00:00,6253559032.216
2026-06-12 01:00:00,6250887363.880955
2026-06-12 02:00:00,6244320200.415
2026-06-12 03:00:00,6242310339.6757
2026-06-12 04:00:00,6242837275.320422
2026-06-12 05:00:00,6325173861.57665
2026-06-12 06:00:00,6235458112.458449
2026-06-12 07:00:00,6183104742.028
2026-06-12 08:00:00,6193951573.296427
2026-06-12 09:00:00,6218415562.987746
2026-06-12 10:00:00,6270860949.196
2026-06-12 11:00:00,6266363759.969809
2026-06-12 12:00:00,6292930092.669
2026-06-12 13:00:00,6244047732.7195
2026-06-12 14:00:00,6208659859.437354
2026-06-12 15:00:00,6295317778.3158
2026-06-12 16:00:00,6296770957.696
2026-06-12 17:00:00,6308466510.931181
2026-06-12 18:00:00,6297507661.232
2026-06-12 19:00:00,6262913273.276282
2026-06-12 20:00:00,6241022830.8928
2026-06-12 21:00:00,6198185436.7987
2026-06-12 22:00:00,6196671005.244695
2026-06-12 23:00:00,6208573592.4884
2026-06-13 00:00:00,6214606832.3586
2026-06-13 01:00:00,6224646899.228339
2026-06-13 02:00:00,6255853529.684
2026-06-13 03:00:00,6252228203.829952
2026-06-13 04:00:00,6260921822.016
2026-06-13 05:00:00,6255038220.48
2026-06-13 06:00:00,6266320441.5432
2026-06-13 07:00:00,6278296146.81676
2026-06-13 08:00:00,6264290843.7594
